MO,DY,HR,temp,feels_like,pressure,humidity,wind_speed,clouds_all,Irr
5,2,14,306.64,310.14,1006,49,1.9,97,705.52
5,2,15,305.62,309.21,1006,53,2.81,87,521
5,2,16,306.03,309.2,1005,50,2.44,84,312.58
5,2,17,305.04,308.56,1006,55,1.32,90,118.85
5,2,18,303.67,307,1005,60,1.37,85,7.8
5,2,19,301.86,305.25,1005,70,1.67,45,0
5,2,20,299.42,299.42,1006,80,2.36,26,0
5,2,21,301.08,303.68,1006,70,1.96,89,0
5,2,22,298.97,299.7,1007,80,2.38,91,0
5,2,23,299.21,299.21,1007,74,2.46,83,0
5,3,0,299.28,299.28,1006,73,2.58,57,0
5,3,1,298.07,298.63,1005,77,1.85,63,0
5,3,2,297.57,298.08,1006,77,0.13,76,0
5,3,3,298.97,299.59,1006,76,1.96,79,0
5,3,4,298.13,298.77,1006,80,2.34,45,0
5,3,5,297.08,297.67,1007,82,1.12,37,25
5,3,6,298.84,299.48,1009,77,2.01,70,178.08
5,3,7,299.76,299.76,1010,74,2.1,82,391.38
5,3,8,299.74,299.74,1011,77,2.17,92,600.8
5,3,9,298.53,299.21,1011,80,1.68,93,775.38
5,3,10,301.05,303.25,1011,67,1.31,65,897.4
5,3,11,301,302.82,1010,64,2.82,40,935.45
5,3,12,302.12,304.6,1010,63,2.69,66,926.42
5,3,13,306.41,309.97,1008,50,1.78,64,849.77
5,3,14,306.95,310.16,1007,47,0.88,75,714.48
5,3,15,306.57,309.41,1005,47,1.56,59,534.38
5,3,16,306.63,309.53,1005,47,2.43,98,324.73
5,3,17,305.88,308.9,1005,50,2.13,97,124.62
5,3,18,305.24,307.44,1006,49,1.86,91,8.45
5,3,19,301.13,303.15,1007,65,4.26,98,0
5,3,20,297.38,297.76,1009,73,4.11,96,0
5,3,21,296.27,296.75,1010,81,2.13,100,0
5,3,22,295.77,296.25,1009,83,2.76,61,0
5,3,23,295.7,296.18,1009,83,2.31,84,0
5,4,0,294.91,295.31,1008,83,1.26,95,0
5,4,1,294.8,295.21,1008,84,0.37,76,0
5,4,2,294.97,295.35,1008,82,0.99,29,0
5,4,3,293.73,294.3,1009,94,0.86,43,0
5,4,4,293.19,293.73,1010,95,1,95,0
5,4,5,294.71,295.27,1010,90,1.11,95,25.7
5,4,6,294.89,295.47,1011,90,0.98,94,182.5
5,4,7,296.97,297.55,1012,82,1,42,410.27
5,4,8,297.66,298.26,1012,80,0.98,29,627.02
5,4,9,298.18,298.75,1012,77,0.9,77,807.25
5,4,10,301.97,304.18,1012,62,0.4,87,928.08
5,4,11,303.75,306.08,1012,55,0.62,81,985.77
5,4,12,304,306.11,1011,53,1.51,82,978.85
5,4,13,306.6,308.65,1010,44,2.32,90,903.6
5,4,14,306.76,308.94,1009,44,2.44,94,767.67
5,4,15,306.05,308.17,1008,46,2,94,582.9
5,4,16,306.04,308.15,1008,46,0.88,70,366.8
5,4,17,305.46,308.35,1007,51,0.65,62,148.48
5,4,18,305.33,308.36,1007,52,1.59,47,9.77
5,4,19,302.36,305.05,1008,63,1.93,58,0
5,4,20,301.28,303.93,1008,69,2.19,67,0
5,4,21,300.75,303.06,1009,70,2.4,76,0
5,4,22,298.25,298.85,1009,78,2.3,78,0
5,4,23,297.53,298.09,1009,79,2.42,55,0
5,5,0,297.65,298.17,1009,77,2.13,64,0
5,5,1,296.49,297.02,1009,82,2.01,54,0
5,5,2,296.16,296.68,1008,83,2.13,32,0
5,5,3,295.43,295.88,1008,83,1.73,30,0
5,5,4,295.46,295.91,1008,83,2.39,3,0
5,5,5,296.15,296.52,1009,77,2.01,0,32.45
5,5,6,296.9,297.31,1009,76,1.24,0,219.05
5,5,7,299.45,299.45,1009,67,0.52,0,443.1
5,5,8,300.93,302.7,1009,64,0.84,0,652.73
5,5,9,301.38,302.94,1010,60,2.01,0,824.05
5,5,10,305.16,305.81,1009,42,2.93,5,943.25
5,5,11,306.89,307.66,1009,38,3.44,24,991.23
5,5,12,307.43,308.55,1008,38,4,48,980.05
5,5,13,308.2,308.81,1007,34,4.5,45,903.77
5,5,14,308.02,308.77,1007,35,4.87,56,767.58
5,5,15,307.74,309.07,1006,38,5.04,74,583.58
5,5,16,306.99,306.76,1006,33,5.28,98,369.38
5,5,17,307.07,307.08,1005,34,4.22,90,152.77
5,5,18,306.88,306.8,1005,34,3.77,73,10.45
5,5,19,303.41,304.11,1006,47,3.27,48,0
5,5,20,301.84,302.88,1006,54,2.53,29,0
5,5,21,301.22,302.48,1007,58,2.48,2,0
5,5,22,298.99,299.38,1007,67,2.04,2,0
5,5,23,298.76,299.18,1007,69,2.74,16,0
5,6,0,297.82,298.22,1007,72,2.35,18,0
5,6,1,297.46,297.85,1006,73,1.5,26,0
5,6,2,296.71,296.9,1007,68,0.34,67,0
5,6,3,295.28,295.53,1006,76,1.67,17,0
5,6,4,295.59,295.77,1007,72,2.16,5,0
5,6,5,295.9,295.88,1007,63,2.15,1,35.83
5,6,6,297.25,297.39,1008,64,2.57,0,224.62
5,6,7,299.24,299.24,1008,60,2.68,0,446.65
5,6,8,299.89,301.1,1009,63,2.91,0,652.2
5,6,9,300.31,301.36,1009,59,2.68,11,821.77
5,6,10,303.06,304.07,1009,50,1.75,30,937.33
5,6,11,304.34,305.31,1009,46,0.82,25,968.77
5,6,12,304.85,305.72,1008,44,0.75,24,957.2
5,6,13,306.83,307.35,1007,37,1.71,45,880.98
5,6,14,307.33,308.14,1007,37,3.37,87,746.45
5,6,15,303.6,304.54,1007,48,4.07,100,566.42
5,6,16,304.48,304.99,1006,43,0.93,90,357.55
5,6,17,305.04,305.27,1006,40,0.94,84,147.35
5,6,18,304.79,304.76,1006,39,1.14,89,10.2
5,6,19,301.27,302.02,1007,53,2.3,55,0
5,6,20,298.66,298.89,1007,62,1.96,33,0
5,6,21,298.59,298.81,1008,62,2.28,21,0
5,6,22,297.36,297.53,1008,65,2.04,9,0
5,6,23,297.2,297.31,1008,63,2.35,3,0
5,7,0,298.71,298.81,1008,57,1.8,2,0
5,7,1,295.48,295.52,1008,67,2.29,0,0
5,7,2,294.76,294.67,1008,65,2.37,0,0
5,7,3,292.19,292.16,1008,77,2.06,0,0
5,7,4,292.49,292.44,1008,75,2.3,0,0
5,7,5,294.21,294.04,1009,64,1.22,0,32.9
5,7,6,295.16,295.09,1009,64,0.87,0,216.35
5,7,7,298.32,298.2,1010,50,0.77,0,437.83
5,7,8,299.74,299.74,1010,49,0.59,0,647.67
5,7,9,299.88,300.21,1010,48,0.43,0,823.23
5,7,10,304.63,304.39,1010,38,0.72,0,938.17
5,7,11,305.46,305.02,1009,35,0.87,0,1003.7
5,7,12,306,305.74,1009,35,1.42,0,995.42
5,7,13,308.29,308.03,1008,30,2.11,0,921.92
5,7,14,308.13,307.79,1007,30,3.12,8,788.62
5,7,15,308.04,308.09,1006,32,3.6,8,607.02
5,7,16,307.84,308.01,1005,33,4.36,4,393.8
5,7,17,307.01,306.99,1006,34,4.43,5,171.88
5,7,18,307.54,306.96,1006,30,3.27,0,12.95
5,7,19,303.04,303.07,1006,43,2.69,0,0
5,7,20,300.66,301.07,1007,50,2.49,2,0
5,7,21,301.03,301.82,1008,54,2.37,6,0
5,7,22,298.46,298.67,1008,62,2.33,17,0
5,7,23,297.34,297.51,1007,65,2.12,58,0
5,8,0,297.34,297.54,1007,66,2.6,72,0
5,8,1,295.54,295.71,1006,72,2.83,29,0
5,8,2,295.05,295.12,1006,70,2.92,24,0
5,8,3,293.81,293.92,1005,76,2.11,15,0
5,8,4,293.25,293.38,1006,79,1.6,18,0
5,8,5,293.96,294.05,1006,75,1.32,14,36.08
5,8,6,295.68,295.82,1006,70,0.92,2,229.23
5,8,7,299.68,299.68,1006,56,0.89,2,451.1
5,8,8,301.57,302.4,1007,53,1.63,2,657.52
5,8,9,301.88,302.35,1007,49,2.27,4,826.05
5,8,10,306.03,306.54,1007,39,2.35,5,941.7
5,8,11,307.68,307.99,1008,34,2.28,4,1006.35
5,8,12,307.72,308.06,1007,34,2.35,4,991.12
5,8,13,309.93,310.83,1007,31,2.65,0,910.48
5,8,14,309.76,310.55,1006,31,2.92,0,771.3
5,8,15,309.61,310.3,1005,31,3.13,6,585.33
5,8,16,309.53,310.17,1004,31,3.54,28,369.95
5,8,17,309.18,309.11,1004,29,3.61,66,154.12
5,8,18,309.08,308.31,1004,26,2.47,53,11.7
5,8,19,304.89,305.23,1005,41,2.16,75,0
5,8,20,302.81,304.32,1005,54,2.58,72,0
5,8,21,301.83,302.87,1005,54,2.71,8,0
5,8,22,299.75,299.75,1005,62,2.32,20,0
5,8,23,299.2,299.2,1006,64,1.59,23,0
5,9,0,300.61,301.66,1006,58,1.14,8,0
5,9,1,300.08,301.01,1006,58,1.21,10,0
5,9,2,297.59,297.68,1005,61,1.42,23,0
5,9,3,299.39,299.39,1006,62,1.5,0,0
5,9,4,299.26,299.26,1006,63,1.21,0,0
5,9,5,298.3,298.41,1006,59,1.79,11,34.98
5,9,6,299.01,299.37,1007,66,2.46,25,223.15
5,9,7,301.14,302.48,1008,59,2.91,40,444.52
5,9,8,302.04,303.43,1008,56,3.94,36,650.67
5,9,9,303.03,304.67,1009,54,4.47,31,819.5
5,9,10,306.69,308.29,1009,42,4.64,72,936.15
5,9,11,308.47,310.36,1008,38,4.63,42,968.73
5,9,12,308.94,310.91,1008,37,4.04,0,958.4
5,9,13,310.73,313.24,1007,34,2.98,5,883.8
5,9,14,310.27,312.04,1007,33,1.5,15,750.77
5,9,15,311.14,314.82,1006,36,2.42,70,569.92
5,9,16,310.11,312.42,1005,35,3.58,75,359.6
5,9,17,309.45,311.21,1004,35,0.96,79,150.42
5,9,18,308.91,314.42,1005,47,1.02,86,11.75
5,9,19,304.46,306.5,1005,51,2.32,86,0
5,9,20,305.32,308.08,1005,51,2.77,91,0
5,9,21,304.35,305.7,1006,48,2.07,90,0
5,9,22,302.17,303.49,1006,55,1.47,68,0
5,9,23,300.8,301.81,1006,57,1.69,36,0
5,10,0,300.8,301.72,1006,56,2.14,33,0
5,10,1,299.92,300.88,1007,59,2.66,31,0
5,10,2,299,299.23,1007,61,2.73,12,0
5,10,3,299.6,299.6,1007,67,3.66,2,0
5,10,4,299.7,299.7,1007,69,3.24,0,0
5,10,5,298.55,298.92,1008,68,2.27,0,35.3
5,10,6,299.19,299.19,1009,68,2.09,24,209.67
5,10,7,300.22,301.32,1010,60,1.73,44,424.45
5,10,8,300.47,301.56,1011,59,1.62,60,627.3
5,10,9,301.08,302.29,1011,58,2.23,77,793.52
5,10,10,302.35,303.47,1010,53,2.37,64,907.3
5,10,11,301.55,302.84,1009,57,2.58,58,958.58
5,10,12,302.71,303.57,1008,50,1.77,19,946.8
5,10,13,305.75,306.94,1007,43,0.29,1,871.52
5,10,14,306.32,307.66,1006,42,0.98,17,737.9
5,10,15,307.02,307.87,1007,38,0.88,16,558.73
5,10,16,307.19,307.91,1006,37,1.48,17,351.45
5,10,17,305.22,306.1,1006,43,0.65,11,146.25
5,10,18,305.4,305.61,1006,39,1.09,17,11.98
5,10,19,301.76,302.65,1007,53,2.06,58,0
5,10,20,299.85,300.92,1007,61,1.51,52,0
5,10,21,299.72,299.72,1007,62,1.96,41,0
5,10,22,298.6,298.95,1007,67,1.96,0,0
5,10,23,297.9,298.18,1008,67,2.48,0,0
5,11,0,297.36,297.64,1008,69,2.15,0,0
5,11,1,296.3,296.6,1008,74,3.61,0,0
5,11,2,295.65,295.94,1009,76,4.69,0,0
5,11,3,296.14,296.61,1009,81,5.05,3,0
5,11,4,296.12,296.67,1009,84,4.68,18,0
5,11,5,297.13,297.67,1009,80,4.59,73,35.38
5,11,6,297.73,298.31,1010,79,4.41,71,205.95
5,11,7,299.66,299.66,1011,67,5.21,81,418.92
5,11,8,300.5,302.22,1011,66,5.62,77,620.42
5,11,9,300.7,302.15,1011,62,5.53,100,787.9
5,11,10,305.05,306.87,1011,48,5.08,100,903.33
5,11,11,305.66,307.24,1010,45,4.56,100,979.33
5,11,12,305.38,306.99,1010,46,4.08,98,964.75
5,11,13,307.29,309.36,1009,42,3.76,96,884.73
5,11,14,307.74,309.9,1008,41,3.59,90,743.98
5,11,15,308.06,310.2,1007,40,4.58,66,551.33
5,11,16,308.37,310.47,1007,39,5.19,62,332.6
5,11,17,307.68,308.97,1007,38,2.35,74,130.7
5,11,18,305.79,307.23,1007,44,1.03,95,10.95
5,11,19,303.5,305.45,1007,54,1.78,99,0
5,11,20,301.36,303.28,1008,63,2.23,92,0
5,11,21,300.27,302.03,1009,68,1.68,92,0
5,11,22,298.55,299.05,1009,73,1.79,82,0
5,11,23,298.78,299.15,1009,67,1.99,59,0
5,12,0,299.04,299.36,1008,64,2.1,33,0
5,12,1,296.55,296.7,1008,67,2.06,40,0
5,12,2,296.05,296.15,1008,67,2.41,84,0
5,12,3,295.22,295.39,1009,73,1.42,13,0
5,12,4,295.52,295.69,1009,72,1.77,34,0
5,12,5,296.62,296.77,1009,67,1.79,72,30.77
5,12,6,297.58,297.75,1010,64,1.96,72,176.2
5,12,7,299.49,299.49,1010,60,1.22,21,372.45
5,12,8,299.98,301.15,1011,62,0.93,38,577.73
5,12,9,300.96,302.53,1011,62,1.06,41,751.9
5,12,10,304.92,307.57,1011,52,1.27,61,874.9
5,12,11,305.92,308.44,1011,48,0.95,47,963.38
5,12,12,306.33,308.95,1010,47,0.96,24,951.73
5,12,13,308.06,310.2,1009,40,1.33,26,875.08
5,12,14,308.36,310.45,1008,39,1.84,50,739.8
5,12,15,308.09,311.86,1007,45,2.01,83,558.77
5,12,16,307.63,310.59,1006,44,2.02,83,351.3
5,12,17,306.82,309.05,1006,44,1.76,100,147.27
5,12,18,306.91,308.42,1006,41,0.92,100,12.5
5,12,19,304.25,307,1006,55,0.3,100,0
5,12,20,302.3,304.44,1007,60,0.56,100,0
5,12,21,302.55,304.71,1007,59,0.66,100,0
5,12,22,300.63,302.43,1007,66,0.23,100,0
5,12,23,299.94,301.37,1007,66,1.19,100,0
5,13,0,299.8,299.8,1007,67,2.1,100,0
5,13,1,298.62,299.08,1006,71,1.84,18,0
5,13,2,297.56,297.99,1006,74,2.13,98,0
5,13,3,297.49,297.99,1007,77,2.19,100,0
5,13,4,297.74,298.21,1007,75,1.21,100,0
5,13,5,298.37,298.72,1007,68,1.81,100,33.3
5,13,6,298.78,299.2,1008,69,2.23,100,179.27
5,13,7,298.72,299.19,1009,71,2.1,100,376.23
5,13,8,299.42,299.42,1009,70,1.31,100,575.98
5,13,9,298.89,299.3,1009,68,0.67,97,752.55
5,13,10,301.7,303.44,1009,60,0.49,100,875.98
5,13,11,303.9,306.14,1009,54,1.48,100,957.65
5,13,12,304.22,306.51,1008,53,2.49,99,948.8
5,13,13,306.49,309.83,1007,49,2.72,99,875.15
5,13,14,306.47,309.5,1007,48,2.63,95,744.17
5,13,15,306.79,310.45,1006,49,2.51,73,565.62
5,13,16,306.1,309.34,1004,50,1.7,39,359.12
5,13,17,303.63,306.92,1005,60,2.26,84,153.92
5,13,18,304.78,307.79,1005,54,1.43,80,13.95
5,13,19,302.1,304.89,1005,65,1.79,39,0
5,13,20,301.35,304.21,1006,70,2.02,14,0
5,13,21,301.32,303.6,1006,66,1.85,37,0
5,13,22,299.08,299.66,1006,74,1.07,10,0
5,13,23,299.37,299.37,1006,70,0.47,9,0
5,14,0,300.51,302.24,1006,66,0.41,89,0
5,14,1,298.45,298.94,1006,73,0.66,95,0
5,14,2,297.56,297.94,1006,72,1.23,89,0
5,14,3,297.39,297.93,1006,79,1.33,75,0
5,14,4,297.49,298.02,1006,78,0.36,37,0
5,14,5,298.16,298.7,1006,76,0.94,66,45.75
5,14,6,298.63,299.14,1006,73,1.53,79,235.62
5,14,7,299.92,301.41,1007,67,0.98,76,452.67
5,14,8,300.78,302.68,1008,66,0.61,53,653.83
5,14,9,301.21,302.8,1008,61,0.07,31,817.2
5,14,10,305.72,308.59,1008,50,1,9,926.8
5,14,11,306.85,309.38,1008,45,2.1,42,966.5
5,14,12,306.04,308.41,1009,47,4.82,48,932.6
5,14,13,299.91,301.9,1008,74,2.87,43,837
5,14,14,300.84,302.89,1008,67,3.44,46,688.17
5,14,15,303.55,304.63,1009,49,5.62,54,502.6
5,14,16,303.05,303.9,1007,49,6.13,35,308.85
5,14,17,303.52,303.67,1006,43,4.8,46,124.67
5,14,18,303.34,303.18,1006,41,3.08,41,12.27
5,14,19,301.35,301.83,1006,50,3.57,48,0
5,14,20,299.42,299.42,1007,53,3.35,51,0
5,14,21,300.07,300.74,1007,54,2.57,29,0
5,14,22,298.24,298.37,1007,60,2.32,26,0
5,14,23,297.47,297.58,1007,62,2.36,17,0
5,15,0,298.42,298.6,1007,61,2.74,26,0
5,15,1,298.18,298.28,1007,59,3.02,41,0
5,15,2,298.2,298.22,1006,56,3.23,21,0
5,15,3,296.91,296.93,1006,61,3.15,12,0
5,15,4,296.73,296.66,1006,58,3.26,9,0
5,15,5,297.36,297.22,1006,53,3.28,16,43.2
5,15,6,298.07,298.03,1007,54,3.72,76,230.45
5,15,7,300.01,300.49,1007,51,3.61,83,450.85
5,15,8,300.64,301.36,1008,54,3.81,97,658.48
5,15,9,300.83,301.67,1008,55,4.12,80,829.27
5,15,10,305.85,306.89,1008,42,4.24,51,948.38
5,15,11,307.1,307.77,1007,37,4.51,35,1006.92
5,15,12,307.45,308.09,1007,36,4.75,26,998.98
5,15,13,309.67,310.4,1006,31,4.93,13,927.02
5,15,14,309.38,310.2,1005,32,5.12,6,795.85
5,15,15,308.64,309.01,1005,32,5.33,20,616.38
5,15,16,308.42,309.17,1004,34,5.38,27,404.62
5,15,17,308.16,309,1004,35,5.24,19,184.4
5,15,18,308.37,309.08,1004,34,4.58,11,17.83
5,15,19,305.54,306.82,1004,44,3.99,2,0
5,15,20,302.61,303.57,1004,51,3.56,1,0
5,15,21,302.12,303.15,1005,53,3.29,7,0
5,15,22,299.48,299.48,1005,61,3.2,4,0
5,15,23,298.33,298.55,1005,63,3.04,0,0
5,16,0,298.57,298.84,1004,64,2.89,0,0
5,16,1,297.1,297.33,1004,68,2.83,0,0
5,16,2,296.26,296.43,1004,69,3.08,0,0
5,16,3,296.43,296.72,1005,73,3.04,0,0
5,16,4,296.22,296.49,1005,73,2.79,0,0
5,16,5,296.65,296.91,1005,71,2.43,0,53.45
5,16,6,297.72,298.06,1006,70,2.71,0,253.02
5,16,7,300.59,301.9,1007,61,2.52,0,475.25
5,16,8,301.57,303.11,1007,59,2.93,0,681.15
5,16,9,302.27,303.64,1007,55,3.89,0,850
5,16,10,307.22,308.96,1007,41,4.27,0,967.3
5,16,11,308.35,309.58,1006,36,4.27,0,1026.85
5,16,12,308.96,310.35,1006,35,4.5,0,1018.73
5,16,13,311.25,311.21,1005,25,4.73,0,944.27
5,16,14,310.96,310.77,1004,25,4.95,0,810.58
5,16,15,310.43,310.78,1003,28,5.38,0,628.27
5,16,16,310.34,310.64,1002,28,5.28,0,412.95
5,16,17,309.78,309.53,1002,27,4.9,14,188.77
5,16,18,310.22,309.69,1002,25,3.51,5,18.75
5,16,19,305.79,306.18,1003,39,2.95,0,0
5,16,20,302.9,303.15,1003,45,3.15,22,0
5,16,21,302.94,303.46,1004,47,2.86,1,0
5,16,22,300.29,301.04,1004,55,2.45,0,0
5,16,23,299.67,299.67,1004,57,2.03,0,0
5,17,0,299.53,299.53,1004,59,2.4,0,0
5,17,1,299.16,299.16,1003,61,2.35,0,0
5,17,2,298.07,298.26,1003,63,2.07,0,0
5,17,3,296.23,296.42,1003,70,1.9,6,0
5,17,4,295.91,296.15,1003,73,2.44,32,0
5,17,5,295.86,296.07,1003,72,2.46,55,55.38
5,17,6,297.35,297.6,1004,68,1.94,67,258.33
5,17,7,301.66,302.64,1004,54,1.16,92,481.3
5,17,8,303.55,305.16,1004,52,1.13,94,686.48
5,17,9,304.4,305.59,1005,47,1.93,91,853.6
5,17,10,309.87,310.17,1005,29,3,85,968.98
5,17,11,309.94,309.76,1005,27,3.82,70,1017.3
5,17,12,310.36,310.4,1004,27,4.16,51,1003.75
5,17,13,311.47,311.25,1004,24,4.32,70,926.45
5,17,14,310.98,310.53,1003,24,4.35,42,789.58
5,17,15,310.73,310.69,1002,26,4.23,43,604.9
5,17,16,310.67,310.6,1001,26,4.2,37,389.02
5,17,17,310.26,309.29,1001,23,3.97,12,170.55
5,17,18,309.91,307.93,1001,18,2.77,7,16.75
5,17,19,304.46,303.65,1002,34,2.62,0,0
5,17,20,302.2,301.99,1002,42,2.47,5,0
5,17,21,301.8,301.76,1003,44,2.37,0,0
5,17,22,298.5,298.45,1003,52,2.26,0,0
5,17,23,298.19,298.21,1003,56,2.49,7,0
5,18,0,298.3,298.33,1003,56,2.71,43,0
5,18,1,297.74,297.8,1003,59,2.89,28,0
5,18,2,297.58,297.62,1003,59,2.79,44,0
5,18,3,296.64,296.66,1003,62,2.31,32,0
5,18,4,295.42,295.43,1003,66,2.57,8,0
5,18,5,296.53,296.57,1003,63,2.33,1,49.42
5,18,6,297.77,297.88,1003,61,2.17,0,245.4
5,18,7,301.23,301.97,1004,53,1.39,0,472.4
5,18,8,302.83,303.59,1005,49,1.44,0,683.7
5,18,9,303.68,303.6,1005,41,2.23,0,857.02
5,18,10,309.51,308.69,1004,25,3.04,0,977.08
5,18,11,310.11,309.3,1004,24,3.4,2,1021.9
5,18,12,310.5,309.85,1003,24,4.27,3,1013.1
5,18,13,312.53,311.39,1002,19,5.15,43,938.45
5,18,14,311.22,309.9,1002,20,5.71,94,804.2
5,18,15,310.52,309.21,1001,21,6.79,87,621.92
5,18,16,310.19,308.78,1001,21,6.45,11,407.83
5,18,17,309.42,307.66,1001,20,5.68,7,186.83
5,18,18,309.87,307.37,1001,14,4.42,0,19.38
5,18,19,305.66,304.1,1001,26,3.78,0,0
5,18,20,303.69,302.5,1002,31,3.55,0,0
5,18,21,303.96,302.87,1003,32,3.16,0,0
5,18,22,301.72,301.41,1002,41,2.64,0,0
5,18,23,298.36,298.14,1002,46,2.31,0,0
5,19,0,298.83,298.71,1002,48,2.67,0,0
5,19,1,297.14,297.06,1002,56,2.65,0,0
5,19,2,296.14,296.09,1001,61,2.59,0,0
5,19,3,294.09,293.99,1002,67,2.17,0,0
5,19,4,293.49,293.46,1002,72,1.74,0,0
5,19,5,294.17,294.26,1002,74,1.48,1,55.85
5,19,6,295.86,295.96,1003,68,1.36,0,256.92
5,19,7,300.72,301.21,1003,51,0.73,0,482.35
5,19,8,302.43,302.35,1004,43,0.64,5,691.33
5,19,9,302.62,302.05,1004,38,1.45,5,862.52
5,19,10,308.66,307.55,1004,25,2.99,15,980.52
5,19,11,309.41,307.98,1004,22,4.15,39,1044.7
5,19,12,310.2,308.99,1003,22,4.57,64,1031.62
5,19,13,311.56,310.12,1002,19,4.49,39,954.6
5,19,14,311.39,309.49,1002,17,6.83,98,817.95
5,19,15,309.21,307.9,1003,23,6.17,83,632.8
5,19,16,309.17,307.85,1001,23,5.46,6,414.42
5,19,17,308.72,306.98,1001,21,5.16,4,190.27
5,19,18,309.39,307.09,1001,16,3.71,2,20.17
5,19,19,303.96,302.69,1002,30,3.29,0,0
5,19,20,301.79,300.9,1002,33,3.74,0,0
5,19,21,302.56,301.73,1003,35,3.67,0,0
5,19,22,300.52,300.47,1003,43,3.1,0,0
5,19,23,298.31,298.06,1002,45,2.55,0,0
5,20,0,299.31,299.31,1002,47,2.29,0,0
5,20,1,297.44,297.33,1002,54,2.21,0,0
5,20,2,295.82,295.6,1002,56,2.26,0,0
5,20,3,295.6,295.49,1002,61,2.11,0,0
5,20,4,295.29,295.2,1002,63,1.88,0,0
5,20,5,294.37,294.24,1002,65,1.9,0,62.05
5,20,6,296.42,296.42,1002,62,1.89,0,273.4
5,20,7,300.11,300.47,1002,49,1.17,0,502.98
5,20,8,301.94,301.81,1003,43,1.83,0,713.12
5,20,9,302.71,302.24,1003,39,2.73,0,884.1
5,20,10,307.49,306.54,1003,28,3.19,0,1002
5,20,11,309.47,308.24,1003,23,3.64,0,1058.58
5,20,12,309.98,308.91,1002,23,4.02,0,1047.8
5,20,13,311.87,310.29,1002,18,4.46,0,972.2
5,20,14,311.74,310.13,1000,18,4.98,0,837.08
5,20,15,311.4,310.62,1000,22,5.43,0,653.15
5,20,16,311.21,310.36,1000,22,5.82,0,435.5
5,20,17,310.64,309.58,1000,22,5.67,0,206.77
5,20,18,311.21,309.47,1000,18,4.4,0,23.77
5,20,19,307.12,306.4,1000,30,3.6,0,0
5,20,20,303.77,303.21,1000,37,3.53,0,0
5,20,21,303.51,303.02,1001,38,3.46,0,0
5,20,22,301.38,301.25,1001,43,3.33,0,0
5,20,23,299.17,299.17,1001,45,3.03,0,0
5,21,0,300.2,300.43,1001,47,2.82,0,0
5,21,1,298.84,298.8,1001,51,2.78,0,0
5,21,2,297.07,296.85,1000,51,2.84,0,0
5,21,3,296.47,296.4,1001,59,2.29,0,0
5,21,4,296.04,295.98,1001,61,2.2,0,0
5,21,5,296.35,296.27,1001,59,2.08,0,68.83
5,21,6,296.9,296.82,1002,57,2.67,0,283.6
5,21,7,301.02,301.29,1002,48,2.45,0,511.15
5,21,8,302.99,303.26,1002,45,3.06,0,718.65
5,21,9,303.7,303.77,1002,42,4.06,0,886.83
5,21,10,309.1,308.76,1002,28,5.48,0,1003.02
5,21,11,310.27,309.52,1001,24,6.07,0,1054.17
5,21,12,310.96,310.5,1001,24,6.38,0,1040.7
5,21,13,313.21,312.31,1000,19,6.65,0,961.62
5,21,14,313.01,312.03,999,19,6.78,0,823.67
5,21,15,312.8,312.64,998,22,6.75,0,638.15
5,21,16,312.73,312.54,998,22,6.49,0,420.7
5,21,17,312.11,311.35,998,21,5.87,0,195.92
5,21,18,313.08,311.58,998,17,3.83,0,22.27
5,21,19,307.38,306.57,998,29,2.47,0,0
5,21,20,304.18,303.82,999,38,2.48,0,0
5,21,21,303.25,302.96,999,40,2.69,0,0
5,21,22,299.99,300.36,1000,49,3.18,0,0
5,21,23,299.93,300.48,999,52,2.88,0,0
5,22,0,300.32,300.8,999,51,2.6,0,0
5,22,1,298.38,298.45,999,57,2.81,0,0
5,22,2,297.55,297.61,999,60,3.04,0,0
5,22,3,296.05,296.04,998,63,2.4,0,0
5,22,4,296.17,296.22,999,65,1.92,0,0
5,22,5,296.91,296.91,999,60,1.36,0,58.4
5,22,6,298.25,298.38,1000,60,0.72,0,258.17
5,22,7,302.85,303.48,1001,48,0.19,0,481.55
5,22,8,305.07,306.47,1001,46,0.26,0,687.65
5,22,9,306.09,307.05,1001,41,0.82,0,855.73
5,22,10,311.63,312.41,1001,27,1.2,0,972.15
5,22,11,312.83,313.35,1001,24,1.8,0,1027.95
5,22,12,313.16,313.88,1001,24,2.33,0,1016.02
5,22,13,315.51,315.21,1000,18,2.62,0,937.5
5,22,14,315.36,314.99,1000,18,2.78,0,798.77
5,22,15,315.37,316.71,999,22,3.11,12,615.38
5,22,16,315.37,316.71,999,22,3.36,47,397.73
5,22,17,313.93,314.37,999,22,3.56,84,179.75
5,22,18,313.19,311.99,999,18,1.99,81,20.17
5,22,19,308.41,308.66,1000,32,2.57,21,0
5,22,20,306.28,306.32,1000,36,2.37,3,0
5,22,21,306.31,306.36,1001,36,2.25,7,0
5,22,22,302.75,303.08,1001,46,3.01,0,0
5,22,23,302.57,303.11,1001,48,2.63,1,0
5,23,0,303.1,303.54,1001,46,2.34,0,0
5,23,1,300.96,301.47,1001,51,2.18,0,0
5,23,2,299.38,299.38,1000,53,1.88,0,0
5,23,3,299.71,299.71,1000,54,1.72,5,0
5,23,4,300.15,300.63,1000,51,1.39,6,0
5,23,5,299.2,299.2,1001,51,2.1,6,51.05
5,23,6,300.73,300.85,1002,46,2.42,2,237.1
